date,avg_temp,min_temp,max_temp,rainfall,avg_wind_speed,max_wind_speed,avg_humidity,sunshine_hours,snow_depth,avg_cloud
2020-05-02,20.3,18.0,23.9,0.0,2.3,4.6,79.6,0.2,,9.0
2020-05-03,21.8,17.0,27.4,0.0,2.0,3.9,68.8,5.9,,7.0
2020-05-04,20.2,14.8,25.3,,2.7,4.6,63.9,10.1,,3.4
2020-05-05,16.0,13.1,19.3,,1.9,5.3,67.9,3.3,,5.4
2020-05-06,19.4,11.1,27.6,,2.1,4.4,50.0,12.8,,1.8
2020-05-07,20.7,14.9,26.5,,2.5,4.3,32.5,8.7,,6.8
2020-05-08,19.9,14.3,27.3,2.3,2.4,4.5,32.8,7.5,,7.4
2020-05-09,14.2,12.7,16.8,24.4,3.6,5.9,94.4,0.0,,10.0
2020-05-10,14.4,12.8,16.6,1.3,2.5,4.1,88.6,0.4,,9.0
2020-05-11,16.5,12.4,22.0,3.4,3.0,5.6,61.0,7.2,,8.1
2020-05-12,14.3,10.5,18.9,0.7,2.9,5.4,69.4,5.0,,3.3
2020-05-13,16.1,10.2,21.8,,2.8,6.5,47.3,13.0,,0.6
2020-05-14,19.3,12.4,25.4,,2.0,4.3,35.4,6.6,,8.3
2020-05-15,16.1,14.1,20.2,12.0,3.0,5.3,81.4,0.0,,10.0
2020-05-16,16.7,15.0,20.3,2.5,1.6,3.3,90.3,0.6,,9.5
2020-05-17,19.1,14.6,24.9,0.0,1.7,4.3,80.1,3.9,,7.1
2020-05-18,19.1,13.2,26.8,29.8,2.4,7.2,79.4,3.2,,8.5
2020-05-19,13.0,10.1,17.1,19.0,3.2,7.2,73.6,3.0,,7.6
2020-05-20,14.4,9.2,20.1,0.0,1.9,3.0,60.4,4.5,,6.0
2020-05-21,17.4,10.9,22.9,,2.1,3.3,56.1,9.4,,4.8
2020-05-22,18.5,14.8,22.7,0.0,1.9,4.9,68.5,0.7,,8.6
2020-05-23,20.1,16.6,25.0,0.0,2.2,4.7,66.1,6.8,,7.4
2020-05-24,17.1,14.3,20.2,14.5,2.9,6.5,84.8,1.1,,8.4
2020-05-25,16.6,13.7,21.3,,2.1,3.8,81.0,2.5,,8.1
2020-05-26,16.2,12.7,22.9,1.5,2.1,5.4,81.9,4.8,,7.8
2020-05-27,17.4,11.8,23.9,,2.6,5.9,68.5,13.2,,1.5
2020-05-28,18.7,14.2,23.4,0.0,1.9,3.9,62.8,8.4,,3.9
2020-05-29,20.7,14.6,27.6,,2.0,4.1,65.6,12.7,,1.3
2020-05-30,22.6,16.5,30.0,,1.9,4.3,57.3,11.3,,1.1
2020-05-31,21.2,17.6,28.0,1.0,2.3,5.7,63.0,5.0,,8.5
2020-06-01,19.7,16.6,24.5,0.4,3.4,6.2,64.3,11.5,,3.8
2020-06-02,17.9,14.8,21.8,2.0,2.2,4.1,71.0,0.2,,9.3
2020-06-03,22.0,17.6,28.4,,2.4,5.6,73.3,9.5,,5.8
2020-06-04,21.9,19.7,26.5,0.2,2.7,4.7,81.1,4.7,,8.4
2020-06-05,23.0,18.4,28.7,,1.8,3.8,69.4,8.8,,5.5
2020-06-06,24.6,19.2,30.9,,2.0,4.4,63.6,8.6,,2.3
2020-06-07,22.7,19.2,29.2,,2.3,5.1,69.4,9.2,,3.3
2020-06-08,25.0,19.8,32.0,,2.1,5.5,63.6,11.3,,3.0
2020-06-09,26.7,20.3,32.8,,2.3,4.3,51.6,12.9,,3.0
2020-06-10,25.8,22.5,32.1,6.2,2.0,6.2,63.8,5.2,,9.0
2020-06-11,26.1,21.7,31.6,0.0,2.2,4.6,68.3,8.0,,5.8
2020-06-12,24.7,21.6,27.6,,1.7,3.0,68.6,0.5,,8.1
2020-06-13,26.9,20.6,33.5,0.0,1.9,5.0,52.8,9.7,,5.5
2020-06-14,24.0,20.1,28.8,1.1,2.9,5.9,70.6,8.1,,4.4
2020-06-15,23.0,18.2,28.6,,2.8,6.3,62.3,10.1,,6.0
2020-06-16,24.4,20.0,30.7,,2.2,4.4,63.0,7.5,,6.0
2020-06-17,24.3,20.2,30.3,,2.0,4.3,58.6,5.9,,7.4
2020-06-18,23.4,20.3,27.3,,1.6,3.4,61.4,0.1,,9.0
2020-06-19,24.7,21.1,30.0,0.1,2.1,4.2,61.4,6.0,,6.3
2020-06-20,24.9,20.7,29.7,,2.1,4.6,62.6,11.7,,0.9
2020-06-21,26.1,19.5,32.7,,2.0,4.5,59.5,13.5,,0.1
2020-06-22,28.6,21.7,35.4,,2.0,4.1,50.5,13.3,,1.6
2020-06-23,27.3,23.2,31.0,0.0,1.9,3.7,53.5,5.1,,7.5
2020-06-24,22.3,19.9,26.3,37.6,2.7,5.7,83.5,0.0,,10.0
2020-06-25,21.6,20.1,23.4,13.3,2.2,4.3,91.0,0.1,,10.0
2020-06-26,21.8,19.2,25.7,2.1,3.2,5.3,82.1,3.1,,8.3
2020-06-27,24.1,20.4,29.6,0.0,2.0,5.4,70.4,7.4,,6.1
2020-06-28,25.2,21.5,30.1,,2.4,4.7,70.5,12.4,,1.9
2020-06-29,23.8,20.6,26.5,11.9,2.4,5.9,77.0,1.7,,8.6
2020-06-30,20.1,18.4,23.1,64.7,4.0,7.6,83.0,0.0,,10.0
2020-07-01,21.1,18.1,24.3,0.0,1.9,3.7,79.3,0.2,,7.6
2020-07-02,24.2,20.4,29.8,,1.9,3.4,74.5,5.4,,6.6
2020-07-03,25.5,21.6,30.6,0.1,2.6,6.1,63.5,9.6,,6.8
2020-07-04,24.2,20.4,29.5,1.6,2.1,4.4,63.9,9.5,,7.6
2020-07-05,23.8,19.9,27.6,,1.9,3.5,68.6,6.4,,5.3
2020-07-06,25.6,21.8,30.9,,2.1,4.7,66.6,5.0,,7.4
2020-07-07,24.1,22.1,28.1,0.0,2.5,4.0,75.5,4.0,,6.3
2020-07-08,25.5,21.3,30.4,,2.0,3.7,71.9,10.0,,2.9
2020-07-09,27.5,21.8,32.9,,1.7,3.6,64.6,7.7,,4.8
2020-07-10,24.5,22.7,27.7,2.2,2.8,6.6,75.0,3.1,,6.6
2020-07-11,25.8,22.2,30.2,,2.6,5.0,62.6,6.6,,7.3
2020-07-12,23.5,21.7,26.0,2.9,2.4,3.6,71.9,0.0,,9.1
2020-07-13,18.7,17.7,21.7,47.6,4.0,5.9,94.8,0.0,,10.0
2020-07-14,20.3,17.2,24.3,11.5,2.8,4.4,79.4,0.1,,9.9
2020-07-15,23.4,18.9,28.7,,2.0,3.4,63.1,9.3,,5.1
2020-07-16,25.0,20.4,29.7,,1.8,3.5,70.9,10.2,,4.1
2020-07-17,26.0,21.5,31.6,0.0,1.9,5.6,72.0,7.5,,4.5
2020-07-18,26.1,22.8,31.0,,1.6,4.0,71.6,4.3,,5.4
2020-07-19,24.0,20.6,26.6,29.1,2.7,4.3,81.6,0.0,,9.9
2020-07-20,23.8,22.4,26.6,3.6,3.7,7.0,86.3,0.0,,9.6
2020-07-21,25.0,21.4,30.5,0.0,1.6,4.2,77.0,4.0,,6.3
2020-07-22,23.7,22.6,25.7,11.5,1.6,3.4,89.3,0.0,,9.8
2020-07-23,21.1,18.5,22.6,103.1,3.6,8.3,95.5,0.0,,10.0
2020-07-24,22.5,18.7,26.8,2.9,4.6,8.7,74.3,1.0,,9.3
2020-07-25,24.3,22.3,29.0,0.0,3.1,6.1,69.3,1.9,,7.8
2020-07-26,25.4,21.6,29.6,0.0,2.0,3.3,69.3,5.6,,7.4
2020-07-27,24.3,22.9,25.5,2.2,2.2,3.2,86.4,0.0,,10.0
2020-07-28,24.4,22.7,26.4,0.4,2.0,3.1,84.8,0.0,,9.9
2020-07-29,23.7,22.6,24.9,50.1,2.0,3.4,95.8,0.0,,10.0
2020-07-30,25.3,23.4,28.4,0.1,2.1,3.8,85.5,3.0,,8.3
2020-07-31,26.2,22.8,29.6,1.5,2.0,4.6,81.9,5.0,,6.9
2020-08-01,25.3,24.3,26.9,39.1,1.7,4.9,90.9,0.0,,9.8
2020-08-02,24.9,23.5,26.4,31.4,2.3,7.5,96.3,0.0,,10.0
2020-08-03,25.0,23.9,26.3,102.6,3.0,8.3,96.3,0.0,,10.0
2020-08-04,27.0,25.0,29.4,3.9,3.5,5.7,89.3,0.4,,9.6
2020-08-05,26.5,25.5,29.1,18.5,1.9,4.6,92.1,0.1,,9.8
2020-08-06,24.1,22.9,26.0,75.7,3.3,6.5,92.8,0.2,,8.0
2020-08-07,24.3,22.6,26.1,0.0,1.8,3.3,85.3,0.0,,9.0
2020-08-08,24.2,22.7,26.1,19.1,2.3,3.7,89.5,1.8,,9.1
2020-08-09,24.9,23.7,25.8,50.3,2.6,6.8,95.4,0.0,,9.8
2020-08-10,26.5,24.7,29.5,44.6,2.0,4.3,91.6,0.2,,9.9
2020-08-11,24.6,22.4,27.3,97.0,2.2,4.7,92.5,0.5,,9.5
2020-08-12,27.2,23.5,31.3,,1.9,4.3,83.9,2.1,,8.3
2020-08-13,28.0,26.3,30.3,,2.5,4.9,82.4,0.2,,8.5
2020-08-14,27.1,26.5,28.0,0.4,3.5,5.7,86.1,0.0,,9.3
2020-08-15,26.1,25.0,27.0,69.0,1.9,5.6,96.0,0.0,,9.3
2020-08-16,27.4,25.3,30.8,,3.0,5.2,82.6,2.4,,8.3
2020-08-17,28.2,26.1,32.2,,2.3,4.1,77.9,5.8,,4.4
2020-08-18,27.5,24.0,31.9,,1.6,3.6,76.3,7.9,,2.8
2020-08-19,27.1,23.6,31.4,,2.0,4.4,76.8,9.4,,2.3
2020-08-20,27.7,25.0,31.7,,1.7,4.2,76.0,3.1,,6.4
2020-08-21,26.6,25.2,29.2,2.5,1.6,3.5,83.1,0.8,,8.8
2020-08-22,24.3,21.7,27.6,42.6,2.1,5.5,87.4,0.6,,9.0
2020-08-23,25.3,21.5,29.9,,1.9,3.9,78.4,6.8,,6.0
2020-08-24,27.8,23.7,32.0,,2.2,4.9,71.6,8.8,,5.9
2020-08-25,29.9,26.0,34.5,,2.1,4.6,69.5,7.6,,5.9
2020-08-26,30.2,27.0,34.5,0.6,3.4,6.5,68.3,7.5,,6.4
2020-08-27,27.1,25.6,28.6,8.7,3.6,7.0,84.6,0.5,,9.9
2020-08-28,27.3,26.0,29.7,13.6,1.6,4.4,89.1,2.0,,8.9
2020-08-29,26.8,25.5,29.0,13.6,1.3,4.0,90.1,1.7,,8.4
2020-08-30,26.8,24.4,30.6,42.5,2.1,4.8,88.8,2.4,,7.9
2020-08-31,26.4,23.8,30.0,0.0,2.8,4.3,77.9,1.9,,8.8
2020-09-01,26.6,23.8,29.5,0.0,1.9,3.6,72.4,1.0,,8.8
2020-09-02,24.3,22.6,26.4,33.3,2.3,4.0,91.3,0.0,,9.6
2020-09-03,22.7,20.0,25.6,29.8,4.8,9.8,82.0,2.8,,7.4
2020-09-04,23.3,19.9,27.5,,2.7,5.6,63.9,10.1,,1.6
2020-09-05,23.3,19.2,27.3,,2.0,3.5,66.6,3.3,,8.0
2020-09-06,21.7,19.5,24.4,6.4,2.7,4.8,80.0,0.0,,9.4
2020-09-07,19.2,17.5,20.6,61.0,4.2,7.9,93.5,0.0,,10.0
2020-09-08,23.4,20.6,26.5,0.0,4.2,7.0,71.5,9.5,,5.4
2020-09-09,21.1,19.0,25.3,1.3,2.1,7.6,83.4,3.1,,7.6
2020-09-10,22.8,18.8,27.0,3.9,2.0,4.2,75.8,9.0,,6.3
2020-09-11,22.4,19.2,27.1,1.2,2.8,4.9,72.6,4.5,,7.6
2020-09-12,20.2,18.1,23.2,5.7,2.0,3.9,83.8,0.0,,9.5
2020-09-13,21.5,16.7,26.6,,1.9,3.5,70.4,9.8,,2.8
2020-09-14,21.3,17.6,24.9,0.0,1.8,4.3,79.3,5.7,,4.6
2020-09-15,23.0,18.9,27.7,,1.6,3.3,76.4,5.1,,7.5
2020-09-16,22.5,21.3,24.9,0.3,1.9,3.4,79.9,0.3,,9.4
2020-09-17,21.3,20.1,23.6,,2.1,3.7,70.3,0.7,,8.4
2020-09-18,21.5,18.1,25.8,,2.8,6.0,62.0,9.8,,3.1
2020-09-19,21.2,17.6,26.2,0.3,2.2,5.3,59.3,9.7,,1.5
2020-09-20,19.7,15.6,24.9,,2.0,4.9,57.6,11.4,,0.0
2020-09-21,19.1,13.6,25.3,,1.7,2.9,56.1,9.6,,4.5
2020-09-22,20.2,15.5,25.6,,2.8,4.6,55.3,10.7,,3.1
2020-09-23,19.2,15.2,23.8,,3.3,5.3,59.9,7.2,,7.6
2020-09-24,20.6,16.8,25.4,,3.7,5.7,59.6,8.0,,6.6
2020-09-25,20.1,16.6,25.4,,2.5,4.9,64.1,3.5,,4.9
2020-09-26,19.3,14.8,24.8,,2.4,6.2,62.5,8.0,,4.0
2020-09-27,20.4,14.9,25.8,,2.0,3.9,63.3,9.8,,1.1
2020-09-28,20.7,15.7,26.5,,2.0,3.6,66.0,10.5,,1.1
2020-09-29,19.6,15.3,23.9,,1.9,4.3,67.6,6.3,,6.8
2020-09-30,19.6,16.2,25.7,38.3,1.7,4.1,78.0,4.9,,7.1
2020-10-01,18.8,15.6,23.6,,2.1,4.7,74.9,2.5,,5.5
2020-10-02,19.2,16.3,21.9,0.0,2.3,5.2,79.6,1.9,,9.1
2020-10-03,19.9,18.3,23.2,0.0,1.6,3.6,72.5,1.8,,8.0
2020-10-04,16.6,10.6,21.8,0.0,2.8,7.2,65.1,4.3,,7.1
2020-10-05,13.3,8.5,18.4,,2.5,5.1,57.3,10.5,,2.3
2020-10-06,14.2,9.3,19.7,,2.0,4.1,55.9,10.8,,2.5
2020-10-07,16.0,9.9,22.0,,1.9,3.4,48.9,8.9,,3.8
2020-10-08,17.2,12.1,23.1,,3.1,5.4,53.0,10.8,,0.1
2020-10-09,17.2,12.4,23.3,,3.0,5.2,53.4,10.6,,4.6
2020-10-10,16.9,12.3,21.5,,2.0,3.8,60.1,7.6,,5.3
2020-10-11,16.9,12.7,20.8,,1.8,4.1,68.5,4.9,,5.8
2020-10-12,16.2,12.1,21.3,,2.2,4.6,68.6,7.5,,2.6
2020-10-13,13.6,8.6,18.4,,2.2,4.7,52.3,7.1,,3.5
2020-10-14,12.8,8.5,18.0,,2.4,5.8,47.0,5.8,,6.6
2020-10-15,11.7,6.5,18.5,,1.5,3.7,41.8,7.2,,6.6
2020-10-16,11.8,8.6,15.4,,1.5,2.5,64.3,0.0,,7.6
2020-10-17,13.1,8.7,18.6,,1.8,4.3,64.3,10.1,,1.0
2020-10-18,13.6,7.2,20.2,,2.0,3.9,65.5,9.7,,0.5
2020-10-19,15.1,9.8,21.3,,1.7,3.4,74.4,9.8,,0.0
2020-10-20,15.2,9.9,21.7,,1.6,3.1,67.1,10.0,,0.4
2020-10-21,14.1,11.8,17.3,,1.9,3.8,69.4,0.1,,7.3
2020-10-22,13.5,8.4,18.2,0.0,2.8,5.7,66.0,5.4,,4.6
2020-10-23,8.6,5.4,13.3,,3.0,5.5,51.5,9.9,,0.0
2020-10-24,8.7,3.2,14.0,,2.5,5.9,47.6,9.9,,0.0
2020-10-25,11.8,5.4,18.2,,1.7,3.8,62.5,8.8,,2.8
2020-10-26,12.9,8.0,19.0,,1.6,4.4,71.6,9.2,,1.6
2020-10-27,14.0,9.0,19.4,,1.8,3.4,74.1,8.3,,1.1
2020-10-28,13.8,8.6,18.2,,2.5,4.8,52.1,9.2,,3.8
2020-10-29,10.8,5.5,16.1,,2.0,4.5,40.3,9.0,,3.1
2020-10-30,11.9,5.8,19.6,,1.5,3.2,42.9,9.7,,0.4
2020-10-31,13.6,8.5,18.2,,2.6,5.0,60.3,5.8,,6.1
2020-11-01,13.7,11.6,15.0,13.6,2.3,4.5,84.3,0.0,,8.6
2020-11-02,10.8,7.9,15.6,1.7,2.3,4.9,58.3,9.6,,3.0
2020-11-03,5.1,2.7,8.6,0.5,3.5,8.4,47.5,9.2,,1.5
2020-11-04,4.9,0.2,10.8,,2.3,4.2,43.9,9.6,,0.0
2020-11-05,9.6,3.4,15.9,,1.8,3.0,61.5,8.4,,5.3
2020-11-06,13.5,9.9,17.2,,1.7,3.3,63.3,0.3,,8.9
2020-11-07,14.6,12.2,18.1,0.1,2.7,4.9,68.8,7.0,,3.6
2020-11-08,8.5,3.1,12.4,,3.1,6.2,43.8,9.5,,0.0
2020-11-09,5.5,0.7,8.9,,1.8,4.0,40.9,6.0,,2.4
2020-11-10,7.7,3.5,12.9,,2.2,5.0,56.1,9.6,,0.0
2020-11-11,9.3,3.5,16.5,,1.6,2.6,53.5,9.6,,0.0
2020-11-12,10.4,4.6,17.7,,1.7,3.4,56.9,9.4,,2.0
2020-11-13,12.2,8.5,17.6,,1.6,3.0,71.5,5.5,,3.0
2020-11-14,12.5,6.8,19.3,,1.7,4.0,66.9,8.0,,1.3
2020-11-15,11.1,8.2,14.9,,1.7,3.7,75.0,6.8,,3.4
2020-11-16,12.4,7.5,18.3,,1.6,4.1,70.1,8.4,,2.1
2020-11-17,15.9,11.7,20.0,0.1,2.3,4.5,67.5,1.3,,7.4
2020-11-18,16.6,14.8,18.7,12.2,2.6,3.6,91.4,0.0,,9.8
2020-11-19,13.6,6.9,19.1,86.9,4.2,7.3,90.5,0.0,,9.8
2020-11-20,2.8,0.3,7.0,0.0,3.2,5.6,74.3,0.0,,6.6
2020-11-21,6.5,-0.3,12.8,0.2,2.1,4.8,67.9,6.6,,6.1
2020-11-22,5.6,1.5,9.1,4.8,2.5,5.7,80.5,0.4,,7.8
2020-11-23,1.7,-1.5,5.9,,2.3,4.9,61.4,9.2,,0.3
2020-11-24,2.9,0.2,6.4,,1.8,3.8,54.5,1.3,,6.1
2020-11-25,4.6,0.0,9.5,,1.5,3.0,64.1,4.6,,5.4
2020-11-26,5.6,1.9,10.9,,1.7,3.6,66.5,6.6,,5.5
2020-11-27,4.1,0.6,7.7,0.0,2.7,5.3,61.6,5.0,,4.9
2020-11-28,-0.1,-2.3,2.8,,2.8,5.3,50.0,9.0,,2.9
2020-11-29,-0.6,-3.6,2.6,,2.2,4.5,59.6,1.5,,4.1
2020-11-30,-0.2,-3.6,4.3,,1.9,4.6,57.8,9.1,,0.0
2020-12-01,1.1,-3.6,6.7,,1.9,4.0,44.5,7.3,,4.4
2020-12-02,2.4,0.5,6.1,,1.8,3.9,41.4,3.4,,6.6
2020-12-03,0.7,-2.3,4.2,,2.7,4.9,47.1,9.1,,1.0
2020-12-04,-0.6,-4.6,4.4,,1.8,4.3,53.8,9.0,,0.9
2020-12-05,2.1,-2.2,6.6,,1.7,3.9,63.1,5.1,,5.6
2020-12-06,4.5,1.2,9.1,,1.8,4.3,66.9,6.0,,4.3
2020-12-07,3.4,-0.7,6.3,,2.6,5.6,57.5,7.4,,3.8
2020-12-08,-0.5,-3.5,4.1,,2.0,3.9,50.0,8.7,,0.4
2020-12-09,1.5,-4.1,6.2,,1.5,3.0,55.1,5.9,,4.5
2020-12-10,5.8,3.2,9.3,0.0,1.7,3.5,69.9,1.1,,7.8
2020-12-11,5.3,2.6,9.4,,1.8,4.5,77.1,2.4,,6.5
2020-12-12,2.3,-0.3,6.1,,2.1,4.8,51.3,8.6,,1.8
2020-12-13,-1.1,-6.0,2.0,2.9,2.9,6.1,74.9,1.1,3.2,5.4
2020-12-14,-7.7,-9.7,-5.0,,3.4,5.3,49.1,8.9,1.7,0.0
2020-12-15,-8.3,-11.1,-4.6,,2.8,5.2,43.0,9.0,1.0,0.0
2020-12-16,-8.3,-11.2,-3.9,,2.6,4.6,43.9,9.0,0.8,0.0
2020-12-17,-4.9,-11.1,0.8,0.0,1.7,3.7,47.0,9.0,0.7,2.3
2020-12-18,-2.1,-6.4,1.8,0.2,3.0,5.4,57.0,5.5,0.6,4.1
2020-12-19,-5.1,-9.6,-1.2,,2.4,5.1,45.1,9.0,,1.4
2020-12-20,-3.7,-8.2,1.1,,2.0,4.4,50.4,9.1,,0.0
2020-12-21,-1.0,-6.0,4.7,,1.6,3.7,64.1,8.8,,0.9
2020-12-22,2.0,-2.5,7.2,,2.0,4.7,67.6,5.2,,4.8
2020-12-23,4.5,-0.4,8.5,0.0,2.3,5.1,76.6,1.7,,7.8
2020-12-24,2.6,-2.0,6.1,,2.9,6.5,61.5,7.9,,1.3
2020-12-25,-0.8,-4.7,3.5,,2.1,4.7,51.9,9.0,,0.1
2020-12-26,2.2,-2.1,8.0,,1.8,3.9,65.8,8.2,,3.0
2020-12-27,5.8,1.4,10.0,0.0,1.8,2.8,62.9,5.9,,7.5
2020-12-28,6.7,4.2,11.4,1.3,1.4,3.1,72.1,8.0,,5.3
2020-12-29,0.1,-6.2,4.3,0.2,2.9,6.1,70.8,0.0,,8.5
2020-12-30,-10.9,-12.9,-6.2,,4.1,6.2,55.5,8.3,,0.8
2020-12-31,-8.9,-12.9,-5.0,0.0,2.4,4.2,53.9,6.0,,0.4
2021-01-01,-4.2,-9.8,1.6,,2.0,4.1,64.0,6.5,,3.9
2021-01-02,-5.0,-8.4,-1.4,,2.6,5.4,38.5,9.0,,0.0
2021-01-03,-5.6,-9.1,-2.0,,2.0,4.5,45.0,5.5,,2.9
2021-01-04,-3.5,-8.4,0.3,0.0,1.7,3.2,51.4,4.6,0.0,4.8
2021-01-05,-5.5,-9.9,-2.1,0.0,2.9,5.7,52.8,8.6,0.0,2.6
2021-01-06,-7.4,-12.0,-1.9,2.3,2.4,8.1,54.6,9.1,3.8,3.6
2021-01-07,-14.5,-16.5,-8.4,,4.1,8.3,49.9,,3.3,0.9
2021-01-08,-14.9,-18.6,-10.7,,3.3,6.1,44.0,9.2,1.1,0.0
2021-01-09,-12.2,-16.6,-7.5,,2.6,6.5,46.3,9.0,1.0,0.8
2021-01-10,-7.7,-12.8,-2.7,,1.3,2.6,54.4,6.2,0.7,3.0
2021-01-11,-6.7,-9.6,-4.0,,1.9,3.5,62.1,0.0,0.4,6.9
2021-01-12,-3.9,-9.3,-0.5,2.6,1.8,3.4,79.5,3.6,5.1,6.1
2021-01-13,2.0,-3.0,8.3,0.0,2.4,4.9,80.3,6.1,5.0,3.0
2021-01-14,1.7,-3.6,7.0,,2.3,3.9,46.5,8.0,,0.0
2021-01-15,4.5,-0.7,9.9,0.2,3.0,5.8,67.4,0.0,,8.5
2021-01-16,-4.9,-8.7,-0.7,,3.3,5.2,59.3,8.9,,0.8
2021-01-17,-5.5,-10.8,-1.3,0.0,2.3,4.0,58.5,7.0,0.1,2.3
2021-01-18,-3.8,-9.1,0.2,0.3,3.2,8.6,64.3,2.5,1.0,4.3
2021-01-19,-6.3,-11.6,-0.2,,1.8,4.7,37.9,9.2,,0.0
2021-01-20,-0.1,-6.6,7.1,,2.2,4.3,37.8,8.9,,1.9
2021-01-21,4.5,2.5,7.0,9.2,2.3,3.8,64.4,0.0,,9.6
2021-01-22,5.5,4.8,6.6,0.1,1.7,3.2,92.9,0.0,,9.5
2021-01-23,7.6,4.8,12.2,,4.2,5.8,66.0,5.3,,6.5
2021-01-24,7.3,2.4,13.9,,2.1,4.7,63.9,8.2,,3.4
2021-01-25,7.9,3.0,13.9,,1.9,3.6,62.0,7.6,,6.3
2021-01-26,5.3,1.7,7.4,1.7,1.9,3.8,80.4,0.0,,8.4
2021-01-27,1.7,-1.8,6.5,,2.2,5.2,47.6,8.4,,6.4
2021-01-28,-2.6,-9.7,1.4,2.0,4.0,8.7,52.3,2.3,3.6,5.1
2021-01-29,-8.8,-11.6,-4.9,,3.5,7.3,40.0,9.6,0.7,0.3
2021-01-30,-1.6,-8.1,5.2,0.5,2.5,4.8,60.0,6.4,0.8,3.9
2021-01-31,3.2,-3.8,8.7,,2.0,4.4,57.0,6.7,,4.8
2021-02-01,5.0,-2.3,9.5,0.7,2.7,6.7,74.5,1.1,,7.6
2021-02-02,-5.6,-8.2,-2.4,0.0,3.9,5.9,44.1,9.6,,1.8
2021-02-03,-3.2,-9.4,1.4,3.4,2.2,4.5,64.6,6.6,4.2,5.0
2021-02-04,-3.6,-7.4,0.7,0.1,2.5,5.3,50.1,9.6,4.3,0.1
2021-02-05,1.4,-4.4,6.7,,2.4,5.1,71.8,2.7,1.4,6.0
2021-02-06,6.8,4.3,9.5,,2.2,4.6,80.4,0.1,,9.0
2021-02-07,3.6,-2.6,7.7,,2.9,5.3,67.0,6.0,,4.4
2021-02-08,-3.1,-5.4,0.2,,3.4,6.3,43.6,9.6,,0.0
2021-02-09,-0.9,-6.1,4.7,,2.0,4.8,51.9,9.7,,0.1
2021-02-10,3.4,-1.5,7.2,,2.1,4.3,75.1,0.7,,6.3
2021-02-11,5.5,1.3,10.9,,1.3,3.1,71.5,5.2,,5.3
2021-02-12,6.5,0.6,14.0,,1.7,3.4,60.6,9.2,,4.0
2021-02-13,7.6,1.0,15.9,,1.5,3.8,50.6,9.3,,1.1
2021-02-14,9.5,6.4,13.8,0.0,1.7,3.6,47.6,1.7,,8.1
2021-02-15,1.2,-5.2,8.2,1.4,4.0,7.3,65.1,4.3,,5.8
2021-02-16,-5.1,-7.0,-1.3,1.5,3.2,7.2,57.9,2.8,1.1,4.0
2021-02-17,-8.3,-10.4,-5.2,0.0,5.0,7.5,44.1,9.8,0.9,1.6
2021-02-18,-5.8,-10.6,-0.4,,3.1,6.1,44.9,9.9,0.2,0.0
2021-02-19,1.6,-7.1,8.9,,2.9,5.9,66.9,8.9,,3.3
2021-02-20,8.8,5.5,14.9,,2.1,3.9,60.4,7.8,,2.4
2021-02-21,10.8,4.7,17.4,,2.8,5.8,66.6,9.7,,0.8
2021-02-22,7.8,0.4,12.6,,2.9,6.5,58.3,6.3,,2.6
2021-02-23,0.0,-3.1,4.3,,2.9,5.3,34.0,10.0,,3.3
2021-02-24,2.9,-3.0,10.1,,1.8,3.2,33.0,8.4,,6.5
2021-02-25,4.2,0.7,8.2,,1.4,2.8,35.1,0.0,,8.1
2021-02-26,8.2,0.5,15.8,,2.3,4.3,35.0,9.1,,4.5
2021-02-27,9.5,4.3,16.2,,3.4,5.6,48.6,10.3,,3.5
2021-02-28,7.8,3.2,10.8,,2.1,4.3,49.0,2.6,,6.1
2021-03-01,4.7,0.5,9.0,67.5,3.5,6.2,91.0,0.0,2.3,10.0
2021-03-02,2.3,0.2,6.9,0.1,1.9,4.0,75.9,4.7,2.3,5.5
2021-03-03,4.4,-1.2,9.9,,1.8,3.1,64.4,10.4,,4.5
2021-03-04,7.2,2.5,13.0,,1.9,3.6,62.4,1.9,,6.3
2021-03-05,9.0,3.0,16.2,,2.1,4.9,70.3,10.5,,1.3
2021-03-06,6.6,3.2,11.6,,3.3,6.2,69.5,3.6,,4.9
2021-03-07,6.2,2.1,12.2,,2.8,5.2,62.9,9.6,,3.5
2021-03-08,7.0,1.5,13.9,,1.8,4.9,60.3,10.8,,0.0
2021-03-09,6.6,2.1,12.2,,2.2,4.6,58.5,9.4,,4.3
2021-03-10,8.8,1.7,17.1,,1.8,3.7,61.8,10.2,,0.4
2021-03-11,10.2,4.7,17.1,,1.8,4.5,50.8,7.9,,6.4
2021-03-12,10.5,7.2,14.9,0.0,2.2,4.8,57.0,0.1,,7.0
2021-03-13,9.2,4.6,14.2,,2.2,4.4,62.8,6.0,,5.0
2021-03-14,9.1,4.9,14.7,,2.2,3.9,71.4,8.2,,3.5
2021-03-15,10.6,5.1,15.7,1.7,2.4,5.1,68.8,2.7,,8.9
2021-03-16,8.4,4.9,13.1,1.3,3.2,5.3,52.5,10.6,,1.9
2021-03-17,8.8,1.8,17.5,,1.8,4.7,44.9,10.7,,0.3
2021-03-18,11.7,5.0,18.4,,1.8,4.2,50.1,8.1,,5.0
2021-03-19,15.3,11.4,20.2,,2.2,4.3,47.9,8.8,,6.8
2021-03-20,9.9,7.4,14.7,5.1,2.2,4.0,74.6,0.0,,9.8
